rounds,EBDP,PPIC_alpha2.0,PPIC_alpha1.5,PPIC_alpha1.0,PPIC_alpha0.5,PPIC_alpha0.1
82600,98018.1098165258,55307.4902954077,65371.0716445108,75070.9617142067,87286.5095544492,91643.560658581
82700,98019.0186997515,55308.4459705731,65371.7656323311,75071.7525057835,87287.4483469493,91644.3518025197
82800,98019.8903065193,55309.6404864732,65372.5733419664,75072.4791390699,87288.4185058925,91645.0799875198
82900,98020.7186435419,55310.7830375989,65373.3472755458,75073.3308193293,87289.2000242084,91645.9049433341
83000,98021.3958816876,55311.9540311451,65374.2531667833,75074.1591796983,87289.8626586658,91646.9232276334
83100,98022.3902213764,55313.0108241691,65375.1474454306,75075.0611439663,87290.6859207723,91647.5818446216
83200,98023.2936070145,55313.9541845908,65375.9462490074,75075.8459202278,87291.3703881042,91648.3561915305
83300,98024.3578265386,55315.1872317716,65376.9403262094,75076.6988551005,87292.108938661,91649.2480352224
83400,98025.105905031,55316.2824901378,65377.8632598181,75077.7213073385,87292.6840719623,91650.3276599356
83500,98026.2057493081,55317.5234098378,65378.7307863943,75078.6624620373,87293.6909252288,91651.166372012
83600,98027.1151553641,55318.3924937034,65379.4178320742,75079.4173145229,87294.3782064297,91651.567901622
83700,98027.9797804566,55319.5722169058,65380.5653514724,75080.1625859208,87295.1793737781,91652.565814803
83800,98028.8952641435,55320.6254644542,65381.5037360617,75081.5453193932,87296.1179478412,91653.4302327399
83900,98029.8541858688,55321.554427928,65382.3065149231,75082.332868947,87297.1210205691,91654.4145095058
84000,98030.7766449294,55322.7916538306,65383.097026588,75083.2967267842,87298.2735270795,91655.2941186591
84100,98031.6645327267,55323.938606159,65383.9547979691,75084.2179920752,87299.3048173758,91656.2065172049
84200,98032.3668828064,55325.1821205776,65384.6943415038,75085.0890912309,87300.2963612183,91657.3455612932
84300,98033.3017077677,55326.4339963889,65385.6068247786,75086.0320344072,87301.2206365882,91658.093826498
84400,98033.8413783374,55327.6026138191,65386.5143534474,75086.9237122142,87301.9869620851,91659.1560891782
84500,98034.6399223677,55329.0138446383,65387.5830620553,75087.76554553,87303.06716625,91660.5454391764
84600,98035.3202310385,55330.2342540962,65388.4333129804,75088.6266587855,87304.1336806522,91661.7196775215
84700,98036.2875286344,55331.306922929,65389.2412162874,75089.5809451356,87305.1133412968,91662.6001179397
84800,98037.1370422229,55332.4579054709,65390.2792271349,75090.3654228308,87305.9560743128,91663.3773894452
84900,98038.0572774416,55334.0251221077,65391.1582314111,75091.2652385697,87307.1201008832,91664.4923793957
85000,98038.8410941251,55335.6319043589,65392.0426650638,75092.235278983,87307.7397597535,91665.7535053048
85100,98039.7422118743,55337.2554329587,65392.907104321,75093.1557830728,87308.496168368,91666.8435641784
85200,98040.7668764515,55338.7136027259,65393.8421405137,75094.2503173859,87309.3394438392,91667.687757528
85300,98041.3951681115,55340.0795857291,65395.1882338335,75095.2061756604,87310.1234202579,91668.4132750813
85400,98042.1713864165,55341.1732677798,65396.3786969842,75095.8463534517,87311.2044263846,91669.5454530463
85500,98042.8967139011,55342.4663060745,65397.3094985017,75096.5370546167,87311.9517483132,91670.5984604385
85600,98043.8963589291,55343.7655279686,65398.0596716507,75097.3340702109,87312.8866276998,91671.4450562849
85700,98044.5184354036,55344.9885055721,65399.072699594,75098.1546453578,87313.6051297787,91672.2186364021
85800,98045.2928376141,55346.1574657391,65399.8364194252,75099.0242099792,87314.4192037769,91673.3791143062
85900,98046.1488580495,55347.5627060221,65400.7290482282,75099.9763117141,87315.2026994874,91674.1968889369
86000,98047.1629527396,55348.5941814412,65401.6938497389,75100.7524686456,87315.855432287,91675.1723938903
86100,98047.8121270569,55349.6967970449,65402.9779907295,75101.6260062542,87316.8854887145,91676.3254701157
86200,98049.0230000682,55351.1815114017,65404.1116793053,75102.4934142239,87317.5400241883,91677.415812413
86300,98049.7951068479,55352.9558106026,65405.0019662471,75103.364699347,87318.3321453181,91678.4233349867
86400,98050.8731926599,55354.4524384187,65406.3152348566,75104.1099098471,87319.4324412578,91679.2079589064
86500,98051.8896420418,55355.5988138304,65407.6207747895,75104.785635206,87320.0571358106,91680.2012527344
86600,98052.8169521995,55357.0255783455,65408.6530007401,75105.6047653091,87320.9536871124,91680.9386700057
86700,98053.4947488348,55358.3221682403,65409.6764624146,75106.405517149,87321.8079050653,91682.0541457566
86800,98054.5512519056,55360.0274285167,65410.8049638179,75107.3536575038,87322.6902310969,91682.8205613338
86900,98055.4830708729,55361.3595283614,65411.6532817378,75108.285362018,87323.3310140208,91683.558024027
87000,98056.5545361335,55362.4126070282,65412.4104804141,75109.0080896842,87324.3970999963,91684.313265315
87100,98057.3784155059,55364.0181442436,65413.7415258376,75110.3121882566,87325.1532183501,91685.0213580135
87200,98058.140372606,55365.5359049817,65415.1291808167,75111.2149195731,87325.8640400446,91686.1788380548
87300,98059.079662133,55366.6219946764,65416.1932016547,75111.969185366,87326.5259407814,91687.1466475395
87400,98060.0223187121,55367.8713814802,65417.1930099981,75112.7624043987,87327.1134661095,91687.8183016433
87500,98060.9632295999,55369.1890833469,65418.4340637867,75113.7727407079,87328.0139017694,91688.6183223751
87600,98062.0482974725,55370.4043159775,65419.4665489581,75114.5765831551,87329.0784161257,91689.3574050657
87700,98062.7939621995,55371.9916710083,65420.5872704741,75115.2120620286,87330.2928287169,91690.1044028653
87800,98063.4274458149,55373.6272653776,65422.1263989185,75116.2372553731,87331.2817243167,91690.8713685346
87900,98064.1158001189,55374.8581544599,65423.3068555734,75117.1651821923,87332.0701305533,91691.7652607169
88000,98065.1903061687,55376.2271713098,65424.3574579228,75117.8098900096,87332.9859778105,91692.6540927841
88100,98066.3192157474,55377.953949844,65425.7645706953,75118.8619389839,87333.7978477762,91693.6002994459
88200,98067.0877411634,55379.2589686938,65426.9323279248,75119.8335187763,87334.5607851662,91694.3710180465
88300,98067.7712304338,55380.5359362876,65427.9958770919,75120.770100333,87335.2173263235,91695.186320946
88400,98068.6548361526,55382.3821245206,65429.1238410123,75121.4883386834,87336.0741721821,91695.8327409544
88500,98069.67423642,55383.7519711985,65430.0927894127,75122.3282188754,87337.2383952295,91696.7464033811
88600,98070.5563539556,55385.2674556177,65431.163601004,75123.0403954697,87338.1992669196,91697.6347622006
88700,98071.4404293372,55387.0322284998,65432.645021221,75124.1462823038,87339.0622609958,91698.5281366904
88800,98072.3510394953,55388.1441825533,65433.985506124,75124.9303394809,87339.9061870765,91699.405744309
88900,98073.2080224807,55389.6683870193,65435.1365789584,75125.872534364,87340.8356304175,91700.2342799432
89000,98073.8887002724,55391.3135304707,65436.1033254631,75126.8495336929,87341.5773431573,91701.3538088393
89100,98075.0305209154,55392.6791311464,65437.2552017547,75127.7635678783,87342.1609187671,91702.0236068469
89200,98075.9694149909,55394.051662948,65438.667029227,75128.5273020754,87343.2263818239,91703.094484559
89300,98076.6161969854,55395.401318375,65439.9580493684,75129.3164425591,87343.7477994589,91703.9325791885
89400,98077.2940357163,55396.6021538442,65441.1910735089,75130.3757732732,87344.5674356204,91704.9774009067
89500,98078.115298932,55397.9751963752,65442.7348503244,75131.3417100597,87345.5516277128,91706.1399724029
89600,98079.3708467845,55399.3313898103,65444.2304994804,75132.2194828202,87346.5351487142,91706.9313322042
89700,98080.342104246,55400.9149015051,65445.3942022585,75132.9359202468,87347.1963326245,91707.9069263111
89800,98081.2875369144,55402.0494842945,65446.7675050969,75133.6178141692,87347.9549508948,91708.6005173052
89900,98082.0959608314,55403.6567870479,65448.0016084841,75134.2972271465,87348.842953297,91709.4835914822
90000,98082.9547146325,55405.1042300412,65449.2137236278,75135.1774637878,87349.5797526313,91710.5785055049
90100,98083.7921969834,55406.6867236883,65450.1009544099,75135.9203255753,87350.7617029045,91711.5687961923
90200,98084.5065402379,55408.2676565683,65451.9296191616,75136.7104484168,87351.5684875147,91712.370151922
90300,98085.469754763,55409.9645694514,65453.0885447666,75137.7875777471,87352.3941876224,91713.4111218804
90400,98086.2514004987,55411.3467596756,65454.6169667192,75138.6946681357,87353.3432148704,91714.2636204734
90500,98087.1919614888,55413.1314260527,65456.0316788455,75139.6150733243,87354.4644032134,91715.1788585692
90600,98087.9170207729,55414.4699561397,65457.5471911605,75140.6902559645,87355.2481991176,91716.1791891623
90700,98088.7698246073,55416.1303280138,65459.1766148752,75141.7294073064,87355.9784800964,91717.0936554023
90800,98089.9049655173,55417.8880003872,65460.7107783992,75142.6595352269,87356.9687360509,91718.2411289328
90900,98090.7979186684,55419.2181689496,65462.1825080992,75143.3969088717,87357.6173655908,91719.0019187495
91000,98091.8916693776,55421.0178245725,65463.4390472718,75144.7605715803,87358.4798552175,91719.8233330219
91100,98092.5612546828,55422.5314189999,65464.8522484833,75145.7102702162,87359.1339504087,91720.746152402
91200,98093.4454646816,55424.4457230602,65466.3129244191,75146.6757422545,87359.8604217862,91721.3551596617
91300,98094.2564718507,55425.9145564142,65468.0249332291,75147.6556704342,87360.5179042644,91722.2218399035
91400,98095.4632386689,55427.3617026129,65469.5227940299,75148.6642949603,87361.4789677372,91723.234431697
91500,98096.4191521789,55429.1271914994,65470.9341463892,75149.8615042177,87362.4806253999,91723.8854890987
91600,98097.1863768939,55430.9888527345,65472.2201385862,75150.7292964504,87363.2902742724,91724.7172076073
91700,98097.9683329384,55432.5955039263,65473.650195096,75151.5038224325,87364.1259595787,91725.3934454446
91800,98098.6557924352,55433.9995350125,65475.2146781623,75152.0851245692,87364.5600036699,91726.3295840682
91900,98099.5705656251,55435.7590044859,65476.6469238931,75152.8691929589,87365.2548008581,91727.2303072245
92000,98100.4970934073,55437.3048942547,65478.2704758584,75153.3694980535,87366.0518586029,91728.1888498296
92100,98101.2966986463,55438.8600008971,65480.051299238,75154.3794642587,87366.8031819922,91729.0704215472
92200,98101.9804959309,55440.4185365279,65481.7579346004,75155.3420406181,87367.7816485415,91729.7720912881
92300,98103.0054468411,55441.9113925373,65483.213672571,75156.3255334371,87368.5918233956,91730.5100229966
92400,98103.7755437163,55443.4595636859,65484.8802352554,75157.8429261022,87369.3755536055,91731.6540640097
92500,98104.5649512401,55445.3620466139,65486.3412546743,75158.8490262411,87370.1573948661,91732.6772849256
92600,98105.3788447909,55446.9000470017,65487.9337535193,75159.8972069361,87371.0402633398,91733.5286233434
92700,98105.8801661052,55448.8865986018,65489.4533406514,75161.3219980229,87372.0453126469,91734.4405595131
92800,98106.9371441688,55450.6766707495,65490.7159097256,75162.3408542299,87373.1720864117,91735.2922870244
92900,98107.6165546069,55452.2190239277,65492.412892195,75163.3133575415,87373.8197915522,91736.1005474835
93000,98108.6105930986,55453.9982706094,65493.646857872,75164.4689002626,87374.7667395799,91736.9997409115
93100,98109.2483421217,55455.8277765867,65495.3303917732,75165.4948159331,87375.6674275238,91737.8679981087
93200,98109.9075482323,55457.3996770952,65496.8332874082,75166.4735521449,87376.5936200497,91738.6480517046
93300,98110.7123554787,55458.9761346759,65498.3373636907,75167.5751835477,87377.543414868,91739.3646583358
93400,98111.7750036988,55460.6678676547,65499.6450007995,75168.7656508959,87378.2323104128,91740.2385338108
93500,98112.5256657705,55462.5079676952,65501.1519320174,75169.8044977146,87379.4667305266,91741.3256363492
93600,98113.3042479209,55463.970756903,65502.7285379449,75170.7527964966,87380.3095132658,91742.3215176343
93700,98114.473199119,55465.5245476962,65504.1469935297,75172.0833097164,87381.3170575856,91743.0995600402
93800,98115.2336871767,55467.3438704155,65505.8797498943,75173.299950712,87381.9737870898,91743.9004422455
93900,98116.1530914134,55468.8829212285,65507.3657984832,75174.4272268475,87382.696865095,91744.6970760447
94000,98117.0237844719,55470.5374315098,65509.0338786166,75175.452947744,87383.6608846155,91745.6227708375
94100,98117.9855999214,55472.15537296,65511.2014596723,75176.5482384513,87384.7155034163,91746.2717756171
94200,98118.7444755344,55474.0007948392,65512.7814951502,75177.4177974187,87385.8191614125,91747.1276098896
94300,98119.5807346659,55475.9221655245,65514.2269763953,75178.7578833912,87386.7690500414,91748.18795477
94400,98120.4786029028,55477.8675513973,65515.7333588073,75179.8697545195,87387.7131660188,91749.3432036958
94500,98121.2196219406,55479.8412154303,65517.6415942251,75181.1610563191,87388.334485335,91750.0296337619
94600,98121.9609219297,55481.2577183305,65519.2838136386,75182.7154216174,87388.8122305315,91750.7002651135
94700,98122.9076716727,55483.3783845638,65520.8293545647,75183.8844230729,87389.9530467204,91751.4278750562
94800,98123.7545483876,55484.87423251,65522.6857222809,75185.2938116691,87391.0201691493,91752.4627836126
94900,98124.9394810034,55486.6482551077,65524.3162645288,75186.3350805629,87391.856812562,91753.2785654249
95000,98125.7348691651,55488.5084817461,65526.0699975353,75187.6746019274,87392.8920619109,91754.3141725986
95100,98126.5410768779,55490.3537869542,65527.3799410598,75189.1127865389,87393.6277492954,91755.0643890206
95200,98127.0090294001,55492.037267684,65528.9449364267,75190.5449469649,87394.534983032,91755.7083368891
95300,98127.823387905,55493.6132845212,65530.4256169181,75191.8877094179,87395.1326331769,91756.4376586311
95400,98128.808507519,55495.4952649069,65531.9629767506,75193.1671009896,87396.0592889135,91757.2111666096
95500,98129.7389493549,55497.1895936206,65533.7059418612,75194.7201613845,87396.8297869359,91758.4509821522
95600,98130.6784005164,55499.0676396357,65535.2555705819,75196.2851084471,87397.8245203536,91759.286988285
95700,98131.5061420947,55500.8874142646,65536.9554230071,75197.8323070154,87398.6347408881,91760.1216330136
95800,98132.5437129675,55502.6095849188,65538.0436922146,75199.1700971044,87399.6422886189,91760.746158332
95900,98133.5237897599,55504.4160380433,65539.377427307,75200.5021907999,87400.5020624173,91761.5788805828
96000,98134.3204217448,55506.291786838,65541.495059054,75202.0792405095,87401.3756034984,91762.5239594783
96100,98135.1908413117,55508.1040350568,65543.0330877504,75203.6434653773,87402.346370875,91763.1385633358
96200,98136.0956070104,55510.1130895197,65544.6406884607,75204.8781397824,87403.272813955,91763.9322911036
96300,98136.9590196764,55511.9402939628,65546.1837146632,75206.4655650378,87404.0217961688,91764.9486565676
96400,98137.7928262553,55513.7152318362,65547.8378374964,75207.883427063,87405.1921246214,91765.5785799013
96500,98139.0213764079,55515.7400737169,65549.1541755564,75209.3904861388,87406.169955501,91766.7491895636
96600,98139.9672373631,55517.6640018344,65550.7833281925,75210.7639860643,87407.1341408807,91767.7570089083
96700,98140.7790758653,55519.5883671598,65552.3486966748,75212.1423193302,87407.9615757809,91768.8698232244
96800,98141.6203281926,55521.5152843341,65553.8750172414,75213.6392772455,87408.7835686959,91769.6317146435
96900,98142.5394134318,55523.4515001438,65555.2891449697,75215.034912433,87409.7115122971,91770.4799304264
97000,98143.0460256259,55525.352822451,65556.949977786,75216.9784690221,87410.5751084957,91771.1514782506
97100,98143.7629765552,55527.2822885358,65558.2397382251,75218.2512139984,87411.0331242161,91772.1017330224
97200,98144.5014199142,55529.2233422683,65559.857827283,75219.5725607935,87411.9916089902,91772.8312401612
97300,98145.5623851443,55531.0184087807,65561.7014220807,75221.0561844089,87412.673408334,91773.591952024
97400,98146.6225445836,55532.8822561247,65563.4935912734,75222.3793442443,87413.8154050408,91774.5463790378
97500,98147.4868512214,55534.8407343853,65565.4576397278,75223.9166605279,87414.6268831559,91775.4386866675
97600,98148.2576922024,55536.760396902,65567.2310244923,75225.4198894967,87415.4975690101,91776.2941392951
97700,98149.0267794305,55538.7302383814,65568.9104021808,75226.9005455327,87416.5498653328,91776.9156229097
97800,98149.9236236588,55540.5193368989,65570.7729314389,75228.4573845869,87417.6343917406,91778.035440597
97900,98150.7007044005,55542.7392448646,65572.7355565379,75229.9187301146,87418.8627071657,91779.0691673971
98000,98151.7714180057,55544.6813155058,65574.9774908212,75231.4035029331,87419.9188881046,91780.1824926803
98100,98152.5745086324,55546.5808748768,65576.6800298295,75232.6709922485,87420.672327145,91780.9760313859
98200,98153.5231890763,55548.7501131917,65578.6151379999,75234.0817063763,87421.4693084217,91781.9029232465
98300,98154.4685283182,55550.3673522213,65580.3259538493,75235.8086235319,87422.5381602086,91783.1370549919
98400,98155.2283984994,55552.3319803702,65582.3047033239,75237.1768328661,87423.5059122549,91784.0014346062
98500,98155.8142120834,55553.8825553216,65584.1981065569,75238.7177238632,87424.477831118,91784.7925040365
98600,98156.6936965715,55556.1282420956,65585.7118437645,75240.1087872293,87425.3092701819,91785.6364657905
98700,98157.7087457067,55558.6148611782,65587.1936055826,75241.4573245061,87426.3297276021,91786.3697997634
98800,98158.7748828792,55560.3556389604,65589.6236392955,75242.9194514432,87427.1639653282,91787.0699548416
98900,98159.9316168469,55562.2026236628,65591.5024437778,75244.5046558628,87428.1639585186,91787.9504844978
99000,98160.9364238822,55563.9804359855,65593.155250184,75246.2078524962,87429.1785352988,91788.717692494
99100,98162.1068822859,55565.8656106991,65594.9548151779,75247.6851654257,87430.3694130985,91789.5834111318
99200,98162.9259778568,55568.142367652,65596.6049081746,75249.1616346854,87431.1713611431,91790.5389283527
99300,98163.9563062317,55569.956851645,65598.3884709104,75250.8163217259,87432.3674721853,91791.3820130909
99400,98165.0172895497,55572.0947937512,65599.8552216953,75251.7831052943,87433.5203913275,91792.0939352956
99500,98165.6391276247,55573.9807093049,65601.5274720211,75253.3344501415,87435.1836414059,91793.0802294167
99600,98166.7853105343,55576.0568444478,65603.2802801521,75255.0767931981,87436.1750923133,91793.876251805
99700,98167.7267889837,55577.6379684569,65605.1348259409,75256.3316435348,87437.3815373688,91794.8590973369
99800,98168.599711371,55579.3136568535,65607.0459648443,75257.8480413383,87438.4783582305,91795.532875463
99900,98169.8235813806,55581.0980195199,65609.0076274662,75259.3971489157,87439.3196550312,91796.5885524242
100000,98170.7596703506,55583.1266202076,65611.1517632714,75260.9736728292,87440.3834896887,91797.5298679529
